DateTime,Name,Country,Volatility,Actual,Previous,Consensus
07/01/2010 21:00:00,Total Vehicle Sales,United States,1,11.100,11.600,11.400
07/01/2010 23:50:00,Monetary Base (YoY),Japan,1,3.600,3.700,3.800
07/02/2010 08:30:00,PMI Construction,United Kingdom,2,58.400,58.500,58.500
07/02/2010 09:00:00,Unemployment Rate,European Monetary Union,3,10.100,10.000,10.100
07/02/2010 09:00:00,Producer Price Index (MoM),European Monetary Union,2,0.300,1.000,0.300
07/02/2010 09:00:00,Producer Price Index (YoY),European Monetary Union,2,3.100,2.800,3.100
07/02/2010 12:30:00,Nonfarm Payrolls,United States,3,-221.000,433.000,-110.000
07/02/2010 12:30:00,Unemployment Rate,United States,3,9.500,9.700,9.800
07/02/2010 12:30:00,Average Hourly Earnings (MoM),United States,1,-0.100,0.200,0.100
07/02/2010 12:30:00,Average Weekly Hours,United States,1,34.100,34.200,34.200
07/02/2010 12:30:00,Average Hourly Earnings (YoY),United States,1,1.700,1.900,2.000
07/02/2010 14:00:00,Factory Orders (MoM),United States,1,-1.400,1.000,-0.500
07/04/2010 23:30:00,AiG Performance of Services Index,Australia,1,48.800,47.500,
07/05/2010 00:00:00,Independence Day,United States,0,,,
07/05/2010 00:30:00,TD Securities Inflation (YoY),Australia,2,3.600,2.900,
07/05/2010 00:30:00,TD Securities Inflation (MoM),Australia,2,0.300,0.500,
07/05/2010 01:30:00,ANZ Job Advertisements,Australia,1,3.000,2.600,
07/05/2010 07:15:00,Real Retail Sales (YoY),Switzerland,2,3.900,1.300,2.700
07/05/2010 07:55:00,Markit Services PMI,Germany,1,54.800,54.600,54.600
07/05/2010 08:00:00,Markit Services PMI,European Monetary Union,2,55.500,55.400,55.400
07/05/2010 08:30:00,Sentix Investor Confidence,European Monetary Union,2,-1.300,-4.100,-4.100
07/05/2010 08:30:00,Markit Services PMI,United Kingdom,1,54.400,55.400,55.200
07/05/2010 09:00:00,Retail Sales (YoY),European Monetary Union,2,0.900,-0.300,-0.300
07/05/2010 09:00:00,Retail Sales (MoM),European Monetary Union,2,0.400,-0.800,-0.100
07/05/2010 21:00:00,NZIER Business Confidence (QoQ),New Zealand,1,18.000,22.000,
07/06/2010 01:30:00,Trade Balance,Australia,2,1.770,1.256,0.550
07/06/2010 04:30:00,RBA Interest Rate Decision,Australia,3,4.500,4.500,4.500
07/06/2010 05:00:00,Leading Economic Index,Japan,1,98.700,98.600,99.700
07/06/2010 07:15:00,Consumer Price Index (YoY),Switzerland,3,0.500,1.100,0.900
07/06/2010 07:15:00,Consumer Price Index (MoM),Switzerland,2,-0.400,-0.100,0.100
07/06/2010 12:30:00,Building Permits (MoM),Canada,1,-8.100,5.900,-2.000
07/06/2010 14:00:00,ISM Non-Manufacturing PMI,United States,2,53.800,55.400,55.000
07/06/2010 23:01:00,BRC Shop Price Index (YoY),United Kingdom,1,1.500,1.800,
07/06/2010 23:30:00,AiG Performance of Construction Index,Australia,1,46.400,53.200,55.200
07/07/2010 06:00:00,Machine Tool Orders (YoY),Japan,1,143.800,191.800,
07/07/2010 09:00:00,Gross Domestic Product s.a. (QoQ),European Monetary Union,2,0.400,0.200,0.200
07/07/2010 09:00:00,Gross Domestic Product s.a. (YoY),European Monetary Union,2,0.800,0.600,0.600
07/07/2010 10:00:00,Factory Orders n.s.a. (YoY),Germany,1,24.800,30.200,24.900
07/07/2010 10:00:00,Factory Orders s.a. (MoM),Germany,1,0.000,3.100,0.500
07/07/2010 11:00:00,MBA Mortgage Applications,United States,1,6.700,8.800,
07/07/2010 14:00:00,Ivey Purchasing Managers Index,Canada,1,58.900,62.700,64.200
07/07/2010 23:50:00,Money Supply M2+CD (YoY),Japan,1,2.900,3.100,
07/07/2010 23:50:00,Current Account n.s.a.,Japan,1,904.800,1379.600,1199.800
07/07/2010 23:50:00,Trade Balance - BOP Basis,Japan,1,391.000,859.100,478.100
07/07/2010 23:50:00,Machinery Orders (MoM),Japan,1,-9.100,4.000,-2.900
07/08/2010 01:30:00,Unemployment Rate s.a.,Australia,3,5.100,5.200,5.200
07/08/2010 01:30:00,Employment Change s.a.,Australia,3,40.420,16.476,15.300
07/08/2010 05:00:00,Eco Watchers Survey: Current,Japan,1,47.500,47.700,48.300
07/08/2010 05:00:00,Eco Watchers Survey: Outlook,Japan,1,48.300,48.700,
07/08/2010 05:45:00,Unemployment Rate s.a (MoM),Switzerland,2,3.900,4.000,4.000
07/08/2010 06:00:00,Trade Balance s.a.,Germany,2,10.600,13.300,13.400
07/08/2010 06:00:00,Current Account n.s.a.,Germany,1,1.800,11.300,11.400
07/08/2010 08:30:00,Industrial Production (YoY),United Kingdom,1,2.500,1.000,
07/08/2010 08:30:00,Manufacturing Production (YoY),United Kingdom,1,4.300,3.000,4.400
07/08/2010 08:30:00,Industrial Production (MoM),United Kingdom,2,0.700,-0.700,0.400
07/08/2010 08:30:00,Manufacturing Production (MoM),United Kingdom,1,0.300,-0.800,0.500
07/08/2010 08:36:07,Halifax House Prices (MoM),United Kingdom,1,-0.600,-0.500,0.600
07/08/2010 08:36:38,Halifax House Prices (3m/YoY),United Kingdom,1,6.300,6.900,6.700
07/08/2010 10:00:00,Industrial Production n.s.a. w.d.a. (YoY),Germany,2,12.600,13.700,9.300
07/08/2010 10:00:00,Industrial Production s.a. (MoM),Germany,2,2.900,1.000,0.800
07/08/2010 11:00:00,BoE Interest Rate Decision,United Kingdom,3,0.500,0.500,0.500
07/08/2010 11:45:00,ECB Interest Rate Decision,European Monetary Union,3,1.000,1.000,1.000
07/08/2010 12:30:00,Initial Jobless Claims,United States,1,458.000,475.000,461.000
07/08/2010 12:30:00,Continuing Jobless Claims,United States,1,4434.000,4637.000,4600.000
07/08/2010 12:30:00,New Housing Price Index (MoM),Canada,1,0.300,0.300,0.300
07/08/2010 15:00:00,EIA Crude Oil Stocks change,United States,1,-5.000,-2.000,
07/08/2010 16:12:00,NIESR GDP Estimate (3M),United Kingdom,1,1.100,0.900,
07/08/2010 19:00:00,Consumer Credit Change,United States,1,-9.100,-14.900,-1.900
07/09/2010 06:00:00,Consumer Price Index (YoY),Germany,2,0.900,0.900,0.900
07/09/2010 06:00:00,Consumer Price Index (MoM),Germany,2,0.100,0.100,0.100
07/09/2010 08:30:00,Producer Price Index - Output (YoY) n.s.a,United Kingdom,2,5.100,5.500,5.700
07/09/2010 08:30:00,Producer Price Index - Output (MoM) n.s.a,United Kingdom,2,-0.300,0.100,0.100
07/09/2010 08:30:00,Producer Price Index - Input (YoY) n.s.a,United Kingdom,1,10.700,11.500,10.200
07/09/2010 08:30:00,Producer Price Index - Input (MoM) n.s.a,United Kingdom,2,-0.300,-0.200,0.200
07/09/2010 08:30:00,Trade Balance; non-EU,United Kingdom,1,-4.490,-4.000,3.000
07/09/2010 08:30:00,Goods Trade Balance,United Kingdom,2,-8.028,-7.410,-7.100
07/09/2010 11:00:00,Net Change in Employment,Canada,3,64.300,32.000,20.000
07/09/2010 11:00:00,Unemployment Rate,Canada,3,7.900,8.100,8.100
07/09/2010 12:15:00,Housing Starts s.a (YoY),Canada,0,192.800,189.100,
07/09/2010 14:00:00,Wholesale Inventories,United States,1,0.500,0.200,0.400
07/12/2010 01:30:00,Home Loans,Australia,1,3.600,-2.900,0.100
07/12/2010 01:30:00,Investment Lending for Homes,Australia,1,2.600,3.000,
07/12/2010 08:30:00,Gross Domestic Product (QoQ),United Kingdom,2,0.300,0.300,0.300
07/12/2010 08:30:00,Gross Domestic Product (YoY),United Kingdom,2,-0.200,-0.200,-0.200
07/12/2010 08:30:00,Index of Services (3M/3M),United Kingdom,1,0.600,0.200,0.400
07/12/2010 08:30:00,Current Account,United Kingdom,1,-11.298,0.520,-4.500
07/12/2010 16:00:00,IBD/TIPP Economic Optimism (MoM),United States,1,44.700,46.200,
07/12/2010 22:45:00,Food Price Index (MoM),New Zealand,1,1.300,-0.700,
07/12/2010 23:01:00,RICS Housing Price Balance,United Kingdom,1,9.000,22.000,20.000
07/12/2010 23:01:00,BRC Like-For-Like Retail Sales (YoY),United Kingdom,1,1.200,0.800,
07/12/2010 23:50:00,Domestic Corporate Goods Price Index (MoM),Japan,1,-0.400,0.100,
07/12/2010 23:50:00,Domestic Corporate Goods Price Index (YoY),Japan,0,0.500,0.400,
07/13/2010 01:30:00,National Australia Bank's Business Conditions,Australia,1,8.000,6.000,
07/13/2010 01:30:00,National Australia Bank's Business Confidence,Australia,1,4.000,5.000,
07/13/2010 04:30:00,Industrial Production (MoM),Japan,1,-1.500,-0.100,-0.100
07/13/2010 04:30:00,Industrial Production (YoY),Japan,1,17.000,20.200,
07/13/2010 04:30:00,Capacity Utilization,Japan,1,0.800,0.000,
07/13/2010 05:00:00,Consumer Confidence Index,Japan,1,43.500,42.700,
07/13/2010 06:00:00,Wholesale Price Index (MoM),Germany,1,-0.200,0.300,0.400
07/13/2010 06:00:00,Wholesale Price Index (YoY),Germany,1,5.100,6.200,
07/13/2010 07:15:00,Producer and Import Prices (MoM),Switzerland,1,-0.400,0.300,0.200
07/13/2010 07:15:00,Producer and Import Prices (YoY),Switzerland,1,0.900,1.400,
07/13/2010 08:30:00,Retail Price Index (YoY),United Kingdom,1,5.000,5.100,4.900
07/13/2010 08:30:00,Retail Price Index (MoM),United Kingdom,1,0.200,0.400,0.100
07/13/2010 08:30:00,DCLG House Price Index (YoY),United Kingdom,1,11.000,10.100,10.300
07/13/2010 08:30:00,Consumer Price Index (MoM),United Kingdom,2,0.100,0.200,0.000
07/13/2010 08:30:00,Consumer Price Index (YoY),United Kingdom,2,3.200,3.400,3.200
07/13/2010 08:30:00,Core Consumer Price Index (YoY),United Kingdom,2,3.100,2.900,2.800
07/13/2010 09:00:00,ZEW Survey - Economic Sentiment,European Monetary Union,2,10.700,18.800,16.300
07/13/2010 09:00:00,ZEW Survey - Current Situation,Germany,2,14.600,-7.900,-1.200
07/13/2010 09:00:00,ZEW Survey - Economic Sentiment,Germany,2,21.200,28.700,25.300
07/13/2010 12:30:00,Trade Balance,United States,2,-41.980,-40.320,-39.400
07/13/2010 12:30:00,International Merchandise Trade,Canada,2,-0.703,-0.080,
07/13/2010 18:00:00,Monthly Budget Statement,United States,2,-68.400,-135.900,-72.500
07/13/2010 22:45:00,Retail Sales ex Autos (QoQ),New Zealand,2,-0.200,-0.100,0.600
07/13/2010 22:45:00,Retail Sales (QoQ),New Zealand,2,0.400,-0.300,0.600
07/13/2010 23:01:00,Nationwide Consumer Confidence,United Kingdom,2,63.000,65.000,64.000
07/14/2010 00:30:00,Westpac Consumer Confidence,Australia,2,11.100,-5.700,
07/14/2010 04:00:00,BoJ Monetary Policy Meeting Minutes,Japan,3,,,
07/14/2010 08:30:00,Claimant Count Rate,United Kingdom,3,4.500,4.600,4.500
07/14/2010 08:30:00,Average Earnings including Bonus (3Mo/Yr),United Kingdom,2,2.700,4.200,3.000
07/14/2010 08:30:00,Average Earnings excluding Bonus (3Mo/Yr),United Kingdom,2,1.600,1.700,1.900
07/14/2010 08:30:00,ILO Unemployment Rate (3M),United Kingdom,2,7.800,8.000,7.900
07/14/2010 08:30:00,Claimant Count Change,United Kingdom,3,-15.900,-31.100,-20.000
07/14/2010 09:00:00,Consumer Price Index - Core (YoY),European Monetary Union,2,0.900,0.800,0.900
07/14/2010 09:00:00,Consumer Price Index (MoM),European Monetary Union,2,0.000,0.100,0.000
07/14/2010 09:00:00,Consumer Price Index (YoY),European Monetary Union,2,1.400,1.400,1.400
07/14/2010 09:00:00,Industrial Production w.d.a. (YoY),European Monetary Union,2,9.800,9.100,11.400
07/14/2010 09:00:00,Industrial Production s.a. (MoM),European Monetary Union,2,1.300,0.600,1.200
07/14/2010 11:00:00,MBA Mortgage Applications,United States,1,-2.900,6.700,
07/14/2010 12:30:00,Retail Sales ex Autos (MoM),United States,2,-0.100,-1.200,0.000
07/14/2010 12:30:00,Retail Sales (MoM),United States,2,-0.500,-1.100,-0.200
07/14/2010 12:30:00,Import Price Index (MoM),United States,1,-1.300,-0.500,-0.300
07/14/2010 12:30:00,Import Price Index (YoY),United States,1,4.500,8.600,5.300
07/14/2010 14:00:00,Business Inventories,United States,1,0.100,0.400,0.300
07/14/2010 14:30:00,EIA Crude Oil Stocks change,United States,1,-5.100,-5.000,
07/14/2010 18:00:00,FOMC Minutes,United States,3,,,
07/14/2010 22:30:00,Business NZ PMI,New Zealand,1,55.900,54.000,
07/15/2010 01:00:00,Consumer Inflation Expectation,Australia,2,3.300,3.400,
07/15/2010 01:30:00,New Motor Vehicle Sales (YoY),Australia,1,8.200,16.500,
07/15/2010 01:30:00,New Motor Vehicle Sales (MoM),Australia,1,-2.100,-3.500,
07/15/2010 04:00:00,Tokyo Condominium Sales (YoY),Japan,1,66.600,7.100,
07/15/2010 04:32:51,BoJ Interest Rate Decision,Japan,3,0.100,0.100,0.100
07/15/2010 08:00:00,ECB Monthly Report,European Monetary Union,2,,,
07/15/2010 09:00:00,ZEW Survey - Expectations,Switzerland,2,2.200,17.500,
07/15/2010 12:30:00,New Motor Vehicle Sales (MoM),Canada,1,0.200,-4.700,-5.200
07/15/2010 12:30:00,NY Empire State Manufacturing Index,United States,1,5.080,19.570,18.900
07/15/2010 12:30:00,Producer Price Index (YoY),United States,2,2.800,5.300,3.100
07/15/2010 12:30:00,Producer Price Index (MoM),United States,3,-0.500,-0.300,-0.200
07/15/2010 12:30:00,Producer Price Index ex Food & Energy (YoY),United States,2,1.100,1.300,1.100
07/15/2010 12:30:00,Producer Price Index ex Food & Energy (MoM),United States,2,0.100,0.200,0.100
07/15/2010 12:30:00,Initial Jobless Claims,United States,1,427.000,458.000,450.000
07/15/2010 12:30:00,Continuing Jobless Claims,United States,1,4710.000,4434.000,
07/15/2010 12:30:00,Manufacturing Shipments (MoM),Canada,1,0.500,0.400,0.400
07/15/2010 13:15:00,Industrial Production (MoM),United States,1,-0.100,1.300,0.000
07/15/2010 13:15:00,Capacity Utilization,United States,1,74.100,74.700,74.200
07/15/2010 14:00:00,Philadelphia Fed Manufacturing Survey,United States,1,5.100,8.000,11.400
07/15/2010 22:45:00,Consumer Price Index (QoQ),New Zealand,3,0.300,0.400,0.500
07/15/2010 23:50:00,Tertiary Industry Index (MoM),Japan,1,-0.900,2.100,-0.700
07/16/2010 09:00:00,Trade Balance n.s.a.,European Monetary Union,1,-3.763,-0.007,-0.500
07/16/2010 09:00:00,Trade Balance s.a.,European Monetary Union,1,-3.000,1.400,0.800
07/16/2010 12:30:00,Consumer Price Index (YoY),United States,3,1.100,2.000,1.200
07/16/2010 12:30:00,Consumer Price Index Ex Food & Energy (YoY),United States,2,0.900,0.900,0.900
07/16/2010 12:30:00,Consumer Price Index Ex Food & Energy (MoM),United States,2,0.200,0.100,0.100
07/16/2010 12:30:00,Consumer Price Index (MoM),United States,3,-0.100,-0.200,0.000
07/16/2010 12:30:00,Leading Indicators (MoM),Canada,1,1.000,0.900,0.500
07/16/2010 13:00:00,Net Long-Term TIC Flows,United States,1,35.300,83.000,73.700
07/16/2010 13:00:00,Total Net TIC Flows,United States,1,17.100,13.000,
07/16/2010 13:55:00,Michigan Consumer Sentiment Index,United States,1,66.500,76.000,74.000
07/18/2010 23:01:00,Rightmove House Price Index (MoM),United Kingdom,2,-0.600,0.300,
07/18/2010 23:01:00,Rightmove House Price Index (YoY),United Kingdom,2,3.700,5.000,
07/19/2010 00:00:00,Marine Day,Japan,0,,,
07/19/2010 08:00:00,Current Account n.s.a,European Monetary Union,1,-17.100,-4.626,
07/19/2010 08:00:00,Current Account s.a,European Monetary Union,1,-3.950,-1.830,
07/19/2010 09:00:00,Construction Output  s.a (MoM),European Monetary Union,1,-0.700,-0.200,
07/19/2010 09:00:00,Construction Output w.d.a (YoY),European Monetary Union,1,-7.200,-6.700,
07/19/2010 12:30:00,Foreign portfolio investment in Canadian securities,Canada,1,23.030,12.275,
07/19/2010 12:30:00,Canadian portfolio investment in foreign securities,Canada,1,2.935,-0.167,
07/19/2010 14:15:00,NAHB Housing Market Index,United States,1,14.000,17.000,16.000
07/20/2010 01:30:00,RBA Meeting's Minutes,Australia,3,,,
07/20/2010 06:00:00,Producer Price Index (YoY),Germany,2,1.700,0.900,1.100
07/20/2010 06:00:00,Producer Price Index (MoM),Germany,2,0.600,0.300,0.200
07/20/2010 06:15:00,Trade Balance,Switzerland,1,1.771,0.796,
07/20/2010 08:30:00,M4 Money Supply (YoY),United Kingdom,1,3.000,3.100,2.900
07/20/2010 08:30:00,M4 Money Supply (MoM),United Kingdom,1,0.000,-0.100,-0.100
07/20/2010 08:30:00,Public Sector Net Borrowing,United Kingdom,1,13.925,16.020,13.200
07/20/2010 10:00:00,CBI Industrial Trends Survey - Orders (MoM),United Kingdom,1,-16.000,-23.000,-24.000
07/20/2010 12:30:00,Building Permits (MoM),United States,2,0.580,0.570,0.570
07/20/2010 12:30:00,Housing Starts (MoM),United States,2,0.537,0.578,0.580
07/20/2010 13:00:00,BoC Interest Rate Decision,Canada,3,0.750,0.500,0.750
07/20/2010 22:45:00,Visitor Arrivals (YoY),New Zealand,1,0.700,1.100,
07/21/2010 00:30:00,Westpac Leading Index (MoM),Australia,1,0.200,0.000,
07/21/2010 08:30:00,Bank of England Minutes,United Kingdom,3,,,
07/21/2010 11:00:00,MBA Mortgage Applications,United States,1,7.600,-2.900,
07/21/2010 12:30:00,Wholesale Sales (MoM),Canada,1,-0.100,-0.300,0.300
07/21/2010 14:30:00,EIA Crude Oil Stocks change,United States,1,0.400,-5.100,
07/21/2010 18:00:00,Fed's Bernanke testifies,United States,2,,,
07/22/2010 01:30:00,RBA Foreign Exchange Transaction,Australia,1,1229.000,446.000,
07/22/2010 04:30:00,All Industry Activity Index (MoM),Japan,1,0.200,1.800,-0.400
07/22/2010 07:30:00,Markit Manufacturing PMI,Germany,1,61.200,58.400,58.000
07/22/2010 07:30:00,Markit Services PMI,Germany,1,57.300,54.800,54.500
07/22/2010 08:00:00,Markit Manufacturing PMI,European Monetary Union,1,56.500,55.600,55.200
07/22/2010 08:00:00,Markit Services PMI,European Monetary Union,1,56.000,55.500,55.000
07/22/2010 08:30:00,Retail Sales (YoY),United Kingdom,2,1.100,1.700,2.400
07/22/2010 08:30:00,Retail Sales (MoM),United Kingdom,2,0.700,0.800,0.500
07/22/2010 09:00:00,Industrial New Orders (YoY),European Monetary Union,1,23.000,21.900,20.000
07/22/2010 09:00:00,Industrial New Orders s.a. (MoM),European Monetary Union,1,4.100,-0.400,-0.100
07/22/2010 12:30:00,Initial Jobless Claims,United States,1,468.000,427.000,445.000
07/22/2010 12:30:00,Continuing Jobless Claims,United States,1,4484.000,4710.000,4590.000
07/22/2010 12:30:00,Retail Sales (MoM),Canada,2,-0.400,-2.200,0.500
07/22/2010 12:30:00,Retail Sales ex Autos (MoM),Canada,2,-0.300,-1.400,0.500
07/22/2010 13:30:00,Fed's Bernanke testifies,United States,2,,,
07/22/2010 14:00:00,Existing Home Sales Change (MoM),United States,1,-7.100,-2.200,-9.900
07/22/2010 14:00:00,Existing Home Sales (MoM),United States,2,5.260,5.660,5.150
07/22/2010 14:00:00,Consumer Confidence,European Monetary Union,2,-14.100,-17.300,-17.000
07/22/2010 14:00:00,Housing Price Index (MoM),United States,1,0.500,0.900,
07/22/2010 14:30:00,Bank of Canada Monetary Policy Report,Canada,2,,,
07/23/2010 01:30:00,Import Price Index (QoQ),Australia,1,2.000,0.300,1.000
07/23/2010 01:30:00,Export Price Index (QoQ),Australia,1,16.100,3.800,12.000
07/23/2010 08:00:00,IFO - Current Assessment,Germany,2,106.900,101.300,101.800
07/23/2010 08:00:00,IFO - Business Climate,Germany,2,106.300,101.900,101.500
07/23/2010 08:00:00,IFO - Expectations,Germany,2,105.600,102.500,101.600
07/23/2010 08:30:00,BBA Mortgage Approvals,United Kingdom,2,34.273,36.002,37.000
07/23/2010 08:30:00,Gross Domestic Product (QoQ),United Kingdom,3,1.100,0.300,0.600
07/23/2010 08:30:00,Gross Domestic Product (YoY),United Kingdom,3,1.600,-0.200,1.100
07/23/2010 08:30:00,Index of Services (3M/3M),United Kingdom,1,0.800,0.600,0.700
07/23/2010 11:00:00,Bank of Canada Consumer Price Index Core (MoM),Canada,2,-0.100,0.300,0.100
07/23/2010 11:00:00,Bank of Canada Consumer Price Index Core (YoY),Canada,2,1.700,1.800,1.900
07/23/2010 11:00:00,Consumer Price Index (MoM),Canada,2,-0.100,0.300,-0.100
07/23/2010 11:00:00,Consumer Price Index (YoY),Canada,2,1.000,1.400,0.900
07/23/2010 16:00:00,Bank Stress Test Info,European Monetary Union,3,,,
07/25/2010 23:01:00,Hometrack Housing Prices s.a (MoM),United Kingdom,0,-0.100,0.100,
07/25/2010 23:50:00,Adjusted Merchandise Trade Balance,Japan,1,514.546,320.244,
07/25/2010 23:50:00,Merchandise Trade Balance Total,Japan,1,686.955,486.992,
07/26/2010 01:30:00,Producer Price Index (QoQ),Australia,0,0.300,1.000,0.800
07/26/2010 01:30:00,Producer Price Index (YoY),Australia,1,1.000,-0.100,1.500
07/26/2010 14:00:00,New Home Sales Change (MoM),United States,2,12.100,-36.700,5.000
07/26/2010 14:00:00,New Home Sales (MoM),United States,2,315.000,267.000,310.000
07/26/2010 23:50:00,Corporate Service Price (YoY),Japan,1,-1.200,-0.900,-0.900
07/27/2010 06:00:00,Gfk Consumer Confidence Survey,Germany,2,4.100,3.700,3.600
07/27/2010 06:00:00,UBS Consumption Indicator,Switzerland,2,1.800,1.710,
07/27/2010 08:00:00,M3 Money Supply (YoY),European Monetary Union,1,0.200,-0.100,-0.100
07/27/2010 08:00:00,M3 Money Supply (3m),European Monetary Union,1,0.000,-0.200,-0.200
07/27/2010 10:10:00,CBI Distributive Trades Survey - Realized (MoM),United Kingdom,1,33.000,-5.000,
07/27/2010 13:00:00,S&P/Case-Shiller Home Price Indices (YoY),United States,2,4.600,3.800,3.900
07/27/2010 14:00:00,Consumer Confidence,United States,2,51.000,54.300,51.000
07/27/2010 14:00:00,Richmond Fed Manufacturing Index,United States,1,16.000,23.000,15.000
07/28/2010 01:30:00,Consumer Price Index (YoY),Australia,2,3.100,2.900,3.400
07/28/2010 01:30:00,Consumer Price Index (QoQ),Australia,2,0.600,0.900,1.000
07/28/2010 03:00:00,ANZ Business Confidence,New Zealand,2,27.900,40.200,
07/28/2010 08:45:50,BoE's Governor King Speech,United Kingdom,2,,,
